id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
944999737004429002,Double room in Chiado,34527781,Mário,Lisboa,Misericrdia,38.7104273,-9.144550299999999,Private room,40,2,71,2024-11-19,4.32,8,342,50,30944/AL
945012891278539246,Ola Lisbon - Castelo II,62521369,Maria,Lisboa,So Vicente,38.71546,-9.132,Entire home/apt,181,3,35,2024-11-18,2.13,25,263,23,57301/AL
945018121362994571,varzea nature,140138040,Antonio Fernando,Torres Vedras,Ponte do Rol,39.08710370975521,-9.312186129391193,Entire home/apt,70,2,7,2024-08-22,0.43,2,357,5,136373/AL
945022054174259265,cozy place,176534988,Cristina,Loures,"Camarate, Unhos e Apelao",38.8052753,-9.1231873,Private room,80,5,0,,,1,363,0,Exempt
945089540006730973,Quartos em Casa dos Cucos,522870248,Ana,Mafra,Ericeira,38.96182,-9.41711,Private room,55,1,23,2024-11-18,1.39,5,353,17,144526/AL
945177803318448235,Beautiful 15sqm Room near Lisbon metro,44947272,Aqeel,Amadora,Falagueira-Venda Nova,38.75833,-9.22726,Private room,,2,6,2024-09-26,0.37,5,0,3,Exempt
945308359763567394,Casa Jasmim,520726210,Teresa,Sintra,Rio de Mouro,38.7894799055857,-9.332231939286801,Private room,,1,32,2024-11-09,1.91,1,0,13,148041/AL
945330330907429459,Sunshine Lisbon Room - Picoas 1.,125039860,Mario Jorge,Lisboa,Arroios,38.72777,-9.14276,Private room,,2,8,2024-08-31,0.48,5,0,4,212323474
945408396728529001,Private suite # 4 in eco-friendly and zen B&B,515158777,Bianca Beatriz,Lourinh,Lourinh e Atalaia,39.2632121,-9.281092,Private room,144,1,1,2023-08-06,0.06,4,311,0,105908/AL
945415979972057552,Private suite #3 in eco-friendly and zen B&B,515158777,Bianca Beatriz,Lourinh,Lourinh e Atalaia,39.26388,-9.28043,Private room,134,1,6,2024-09-17,0.36,4,316,1,105908/AL
945429766453161295,Exquisite apt w/ patio in Graca,1756107,Altido,Lisboa,So Vicente,38.71560924565939,-9.12812361850913,Entire home/apt,124,30,2,2024-06-15,0.22,104,87,2,Exempt
945452052193004591,Lisbon Zoo View Apartment,90082366,Jorge,Lisboa,So Domingos de Benfica,38.74562,-9.16875,Entire home/apt,81,4,13,2024-11-07,0.79,1,19,8,Exempt
945470106084856571,Suite Quarto JMJ 2023,96216340,Andreia,Loures,Santo Antnio dos Cavaleiros e Frielas,38.81457,-9.16507,Private room,120,1,0,,,1,365,0,945470106084856571
945512412054323887,Alex apartment,528411242,Isadora,Lisboa,So Vicente,38.71444,-9.12984,Entire home/apt,90,3,52,2024-11-16,3.23,2,172,38,82414/AL
945545134235759493,Stunning House with Terrace,528421171,Nizar,Lisboa,Benfica,38.74466578216159,-9.199944071997262,Entire home/apt,166,2,24,2024-11-21,2.02,1,344,24,148488/AL
945565703974469572,Sunrise Room,367166298,Wyllys,Lisboa,Arroios,38.7202,-9.13619,Private room,146,1,2,2023-08-10,0.12,2,211,0,Exempt
945587428048364405,Private Yellow Room,259961940,Julia,Lisboa,Areeiro,38.73542,-9.14116,Private room,32,1,15,2024-11-10,1.71,46,88,15,45367/AL
945588445581231359,Quarto privado mais Hall/Sala,296800117,Gui,Sintra,Algueiro-Mem Martins,38.80072,-9.34546,Private room,,1,0,,,1,0,0,Exempt
945600072741141428,Charming Rooms,526517008,Margarida,Lisboa,Olivais,38.761917654801536,-9.117440190309093,Private room,43,1,157,2024-11-30,10.15,12,173,125,102407/AL
945602222789020562,Lovely private bedroom in Lisbon,475464149,Raquel,Amadora,Venteira,38.75718,-9.23495,Private room,30,2,42,2024-12-07,2.58,5,175,32,125619/AL
946109309387835750,Lisbon Pool Guesthouse,161318623,Joana,Lisboa,Alvalade,38.74952569255836,-9.132685584530563,Private room,110,3,21,2024-09-08,1.28,1,8,14,139705/AL
946131467546760964,"Not Touristic, Subway Nearby, 15min to Old Center",485540255,Ursula,Lisboa,Alvalade,38.75398907301797,-9.144105369435048,Entire home/apt,86,2,31,2024-11-13,2.50,5,254,30,148152/AL
946141333897746521,Cozy Bedroom,108608025,Fernando,Lisboa,Parque das Naes,38.77531,-9.0969,Private room,750,1,0,,,1,365,0,Exempt
946173502903070858,"Delightful & Quirky 1 Bedroom with AC, Heating",5691663,Alexandra Pedro And Team,Lisboa,Santa Maria Maior,38.71319,-9.12362,Entire home/apt,50,2,39,2024-11-30,2.38,106,156,24,54183/AL
946235130490186521,GuestReady - Grey pearl in Queluz,528588396,GuestReady,Sintra,Queluz e Belas,38.75627,-9.25365,Entire home/apt,91,1,28,2024-12-10,1.69,1,40,20,144050/AL
950064553824540602,Bedroom Marques Q7 AV Liberdade,7956592,Juliana,Lisboa,Santo Antnio,38.72443810000001,-9.147285499999999,Private room,31,1,49,2024-11-08,3.29,21,90,45,72678/AL
950177717142944677,GreatStay Fanqueiros 2 Room 109,862470,Great Stay,Lisboa,Santa Maria Maior,38.71260540146112,-9.136559777909845,Private room,63,1,13,2024-09-23,0.82,16,89,2,22925/AL
950379598554857198,Entire flat great view Alcântara,205026353,Ella,Lisboa,Alcntara,38.70864,-9.17585,Entire home/apt,46,4,24,2024-11-09,2.72,1,163,24,55201
950442732884335746,Spacious Double room in Estoril - sea view,31687396,David,Cascais,Cascais e Estoril,38.7019466,-9.3799507,Private room,24,1,8,2024-11-16,0.73,6,135,8,Exempt
950457762231834997,Ribeira D’Ihas Beach Apartment,164507882,Thomas,Mafra,Ericeira,38.98267557902416,-9.413811673016355,Entire home/apt,69,2,15,2024-10-13,0.91,1,145,4,148897/AL
950463790915974189,"510 - Anjos, Lisboa",140893245,TravelingToLisbon,Lisboa,Arroios,38.71983,-9.13306,Entire home/apt,80,1,2,2024-06-22,0.22,27,163,2,39942/AL
950590290000705820,Cosy Central Apartment + Garden,397235234,Ernesti,Lisboa,Penha de Frana,38.72541142679856,-9.129518411485076,Entire home/apt,,1,1,2023-10-03,0.07,1,265,0,Exempt
950627172822377242,Quarto duplo com wc privado,202772344,Mário,Mafra,Ericeira,38.970801757102194,-9.403256831213387,Private room,70,1,6,2024-09-27,0.38,11,9,4,77724/AL
950737811203175124,Modern room in Alameda,505424337,Pedro,Lisboa,Areeiro,38.7382344,-9.1339702,Private room,,3,1,2023-08-25,0.06,193,0,0,82147/AL
950811227821770273,Universos de sol e mar,529911830,Bruno,Cascais,Carcavelos e Parede,38.6969,-9.36389,Private room,60,3,9,2024-09-04,0.58,1,258,4,148681/AL
950861887698718642,Terrace - City Center - New,64613320,Madragoa,Lisboa,Campolide,38.72466043533695,-9.166186819467399,Entire home/apt,45,4,37,2024-11-07,2.31,22,233,28,58789/AL
951129213393236975,Double room with natural light!,195616739,Tomate & Gala,Lisboa,Estrela,38.7043812,-9.166177,Private room,40,1,24,2024-11-05,1.53,7,58,13,73302/AL
951133869233453105,Double exterior room in Alcantara.,195616739,Tomate & Gala,Lisboa,Estrela,38.70374,-9.16488,Private room,27,1,26,2024-10-18,1.60,7,151,14,73302/AL
951385235981414177,Bedroom Marques Q8 Av Liberdade,7956592,Juliana,Lisboa,Santo Antnio,38.72416632707488,-9.14835255360462,Private room,26,1,20,2024-11-15,1.21,21,269,6,72678/AL
951401048474181365,"Casa das Janelinhas (near Sintra, Mafra, Ericeira)",530063560,Filipe,Mafra,Igreja Nova e Cheleiros,38.89954005214337,-9.32000397539368,Entire home/apt,120,2,21,2024-11-09,2.19,1,257,21,146160/AL
951435558762302814,Quarto no Centro de Lisboa,47633715,Alberto,Lisboa,Estrela,38.7078056,-9.157466200000002,Private room,65,2,9,2024-12-01,0.56,2,56,3,Exempt
951501508366383945,Apartamento no Centro de Lisboa,47633715,Alberto,Lisboa,Estrela,38.7078056,-9.157466200000002,Entire home/apt,100,2,5,2024-10-12,0.33,2,44,4,Exempt
951530178807869350,Carcavelos praia,223516134,Nuno,Cascais,Carcavelos e Parede,38.6805371,-9.3300558,Entire home/apt,54,1,45,2024-12-08,2.75,1,201,37,148360/AL
952047732459509793,Quarto Avenidas Novas,232408625,Natalia,Lisboa,Avenidas Novas,38.74421080834597,-9.156305013076791,Private room,30,5,12,2024-09-27,1.25,2,237,12,Exempt
952673056848253191,Castelo Premium Ii by Homing,465505052,Homing,Lisboa,Santa Maria Maior,38.71119,-9.13176,Entire home/apt,65,1,1,2023-10-20,0.07,21,298,0,86130/AL
952678713714658803,T1_typical house by the beach,80873103,Filipa,Sintra,Colares,38.7954514,-9.471381,Entire home/apt,80,22,2,2023-10-31,0.13,2,364,0,139541/AL
952711193918264501,Luxurious 4 Bed Lisbon Villa with Stunning Views,3019399,Andreas,Oeiras,Porto Salvo,38.72291,-9.31376,Entire home/apt,,5,11,2024-07-15,0.72,1,0,5,149225/AL
952770595629400685,"Twin room best town location, Lisbon city centre",185898036,Flavio,Lisboa,Santo Antnio,38.72579196598612,-9.143590979911101,Private room,20,1,11,2024-05-28,0.68,122,259,8,Exempt
952802947777557834,Mar à vista - Seaview apartment,530451291,Mphm,Mafra,Ericeira,38.96156,-9.41161,Entire home/apt,100,3,9,2024-10-09,0.55,1,355,5,148730/AL
952855215785940909,Duo de chambres d'hôtes avec piscine,441328230,Sylvie,Cadaval,Lamas e Cercal,39.21077953704455,-9.064387446557625,Private room,110,1,0,,,3,163,0,1490000040009
952858153842564066,votre chambre d'hôte au calme,441328230,Sylvie,Cadaval,Lamas e Cercal,39.21129,-9.06518,Private room,60,1,1,2024-06-16,0.16,3,163,1,1490000040009
952911536823424779,Comfort City Hub 2 - Near Metro,131273005,Helena,Amadora,guas Livres,38.75093,-9.227685,Entire home/apt,52,3,71,2024-12-02,4.41,1,345,53,147910/AL
952938572307745065,Lisbon Center History Apartment 106 Letters A,134257971,Percursos100impar,Lisboa,Misericrdia,38.7100441,-9.1513378,Entire home/apt,77,1,6,2024-11-02,0.39,7,175,3,49017/AL
952961686408615974,+100 Stairs. Amazing view,259961940,Julia,Lisboa,Penha de Frana,38.72383072105048,-9.130762364937116,Entire home/apt,66,1,17,2024-06-04,1.25,46,270,14,368678/AL
953063872144678866,Casinha do Pinhal,530541781,Filipe,Sintra,Colares,38.81219,-9.45845,Private room,120,3,1,2024-05-11,0.14,1,153,1,149161/AL
953383210781570390,"Livon Blue Apartment, Downtown, Lisbon",447364669,Tiago,Lisboa,Misericrdia,38.7090974919768,-9.148526775245502,Entire home/apt,98,3,40,2024-11-16,2.45,38,290,35,0/AL
953397004795762017,Juiceven Studios #320 LOW COST,61070163,Connie,Cascais,Alcabideche,38.7412,-9.39984,Entire home/apt,49,1,29,2024-10-20,1.83,12,251,17,6911/AL
953460070819213235,Sintraline,334310827,Nataliya,Sintra,Algueiro-Mem Martins,38.7965148,-9.343338200000002,Private room,39,2,59,2024-11-14,3.68,1,224,51,149721/AL
953463591859368364,HOUZE_4 room apartment in Central Lisbon near Zoo,29444462,Houze,Lisboa,So Domingos de Benfica,38.74482,-9.17024,Entire home/apt,,1,1,2024-07-20,0.20,12,0,1,88084/AL
953463952681454039,HOUZE_4 room flat in Central Lisbon near Zoo,29444462,Houze,Lisboa,So Domingos de Benfica,38.74465807223961,-9.168609402429293,Entire home/apt,,1,2,2024-08-12,0.43,12,0,2,88082/AL
953470640913326663,Bedroom at Nesha Guesthouse Lisbon,523752765,Tiago,Lisboa,Alvalade,38.74623642060595,-9.133258665654079,Private room,43,1,8,2024-11-29,0.57,6,134,6,30735/AL
953496587467495369,Miniroom1 (in dorm) at Nesha Guesthouse Lisbon,523752765,Tiago,Lisboa,Alvalade,38.74783650433446,-9.133208412038341,Shared room,24,1,7,2024-12-01,0.99,6,155,7,30735/AL
953497423084155268,Spectacular View from 15th floor,530649733,Shisheng,Lisboa,Parque das Naes,38.76364,-9.09776,Entire home/apt,89,2,22,2024-11-04,1.43,1,353,16,342890/AL
953531490106636921,Miniroom 2 (in dorm) at Nesha Guesthouse Lisbon,523752765,Tiago,Lisboa,Alvalade,38.745856084200994,-9.134783651956244,Shared room,25,1,8,2024-10-14,0.54,6,142,6,30735/AL
953564805579324900,Providence Estate - Main House,30581348,Cate,Cadaval,Lamas e Cercal,39.22751,-9.05542,Entire home/apt,190,3,6,2024-08-29,1.19,2,98,6,148687/AL
953568928261511565,Dormbed1 (dormitório) at Nesha Guesthouse Lisbon,523752765,Tiago,Lisboa,Alvalade,38.74569,-9.13446,Shared room,15,1,6,2024-09-25,0.44,6,123,5,30735/AL
953572482696928426,Sunny Top-Floor Apartment,161706256,Nina,Cascais,Cascais e Estoril,38.70195,-9.42392,Entire home/apt,197,3,24,2024-11-01,1.93,1,301,23,148212/AL
953625237114276953,Central Lisbon Apartment,3433772,Manuel,Lisboa,Misericrdia,38.7139091,-9.1518903,Entire home/apt,135,3,4,2023-12-12,0.27,11,270,0,Exempt
953627813557706153,Charming apartment with a view,3919613,Gabriela,Lisboa,So Vicente,38.71915,-9.12262,Entire home/apt,55,30,0,,,1,116,0,Exempt
953674712822290139,Ericeira Loft,31572637,Ericeira,Mafra,Ericeira,38.96281,-9.41465,Entire home/apt,37,3,39,2024-12-08,2.41,25,338,28,145020/AL
956282050582270547,Fonte do Cabo Traditional House,390314087,Helena,Mafra,Ericeira,38.96288,-9.41499,Entire home/apt,65,6,29,2024-11-19,1.80,1,260,24,144761/AL
956310936284052580,Dafundo Family Flat,16107594,Manuel,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.69941,-9.24006,Entire home/apt,76,3,25,2024-11-24,1.57,1,89,18,149021/AL
956313451419734126,Ocean & Countryside Apartments - Apt 5,200336903,Maria João,Mafra,Encarnao,39.02228,-9.37113,Entire home/apt,63,3,5,2024-05-02,0.31,4,37,1,11232
956344060942609030,Ocean & Countryside Apartments - Apt 2,200336903,Maria João,Mafra,Encarnao,39.022,-9.37042,Entire home/apt,75,3,13,2024-07-25,0.80,4,266,10,11232
956350082287070352,Bali inspired room in the heart of Lisbon,453677344,Helder,Lisboa,Avenidas Novas,38.740122432569244,-9.146164433196336,Private room,55,2,23,2024-10-16,1.49,2,200,18,Exempt
956722969542865199,Casa Atlântico,482714407,Fica,Sintra,Colares,38.81172,-9.45444,Entire home/apt,500,3,7,2024-10-06,0.75,8,255,7,43477/AL
957444733222496270,Golligo Apartments,531697741,António,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.78993007984206,-9.379410333931446,Entire home/apt,114,5,51,2024-11-15,3.49,1,354,49,142757/AL
957585848608536394,Maty's Place,533801112,Pavlína,Mafra,Mafra,38.956024426124785,-9.339402203704832,Entire home/apt,193,2,24,2024-12-09,1.90,1,354,23,146166/AL
957701212431813260,Spacious VIlla with Swiming Pool and Terrace,531753140,Gabriel,Cascais,Cascais e Estoril,38.7036227,-9.4170468,Entire home/apt,357,1,2,2024-08-29,0.49,1,0,2,149436/AL
957707657731577762,"Cajun Apartment, Benfica, Lisbon",453003593,Gabriela,Lisboa,Benfica,38.751648933701915,-9.197004166828396,Entire home/apt,108,3,12,2024-11-14,0.76,37,354,8,126181/AL
957741264968386371,"Urbanização Casas do Lago, Serra de Carnaxide",84422720,Dilma,Amadora,Venteira,38.74386068659636,-9.237901344895363,Entire home/apt,150,2,46,2024-11-14,2.90,1,352,41,149355/AL
957770482576854381,Yucca,4972896,Rita Morais E Nuno Sameiro,Cascais,Carcavelos e Parede,38.68638,-9.34004,Entire home/apt,218,1,9,2024-11-02,0.67,31,350,8,137045/AL
957797290275709403,"Basil Green Apartment, Lisbon",453003593,Gabriela,Lisboa,Santa Maria Maior,38.71012,-9.13452,Entire home/apt,122,3,19,2024-11-14,1.21,37,349,13,0/AL
957864729822067429,CasasDuRio - Nature & EcoHouses,515626796,Élson,Torres Vedras,A dos Cunhados e Maceira,39.1623752,-9.3343,Entire home/apt,200,3,5,2024-10-31,0.33,1,342,2,128173/AL
957882941865821670,Alenquer 28,2372087,Albertino,Alenquer,Alenquer (Santo Estvo e Triana),39.04577,-9.00054,Entire home/apt,,3,0,,,63,0,0,147444/AL
957935220044746927,Juiceven Studios #318 LOW COST,61070163,Connie,Cascais,Alcabideche,38.74105,-9.40044,Entire home/apt,49,1,26,2024-10-29,1.60,12,270,15,6911/AL
957953896082073590,"Clock Room 
Casa das Flores",527845741,Diogo,Lisboa,Olivais,38.76846591277374,-9.121619367181404,Private room,85,1,11,2024-06-24,0.71,3,42,1,84431/AL
957986898745954159,D.Miguel Room       Casa das Flores,527845741,Diogo,Lisboa,Olivais,38.76844918259575,-9.121544265328987,Private room,75,1,5,2023-10-08,0.33,3,41,0,84431/AL
957993848935843528,"Orchid Room
Casa das Flores",527845741,Diogo,Lisboa,Olivais,38.76845336514065,-9.121603273927315,Private room,85,1,1,2023-09-23,0.07,3,42,0,84431/AL
958082189086553567,Apartamento vista do Rio Tejo,148891205,Gabriela,Lisboa,So Vicente,38.7179425,-9.1300628,Entire home/apt,66,2,51,2024-11-18,3.15,11,244,38,Exempt
958214484402649395,Beautiful 16sqm Room near Lisbon metro,44947272,Aqeel,Amadora,Falagueira-Venda Nova,38.7576,-9.22601,Private room,45,2,1,2024-08-31,0.28,5,84,1,Exempt
958219883334344038,Beautiful 12sqm Room near Lisbon metro,44947272,Aqeel,Amadora,Falagueira-Venda Nova,38.75671,-9.22648,Private room,35,2,6,2024-10-02,0.37,5,73,3,Exempt
958458420601001281,Bright & Airy Double Bedroom,531953818,Rafael,Lisboa,Areeiro,38.74018105534923,-9.132023042874321,Private room,49,2,19,2024-11-24,1.19,1,364,10,Exempt
958485295279680957,Nana House Ericeira (CozyDorm) + Breakfast & Yoga,33808777,Tina,Mafra,Santo Isidoro,39.0023,-9.37788,Private room,,5,1,2023-08-21,0.06,2,364,0,147271/AL
958503517236663734,"Praca do comercio, best location Lisbon, no window",185898036,Flavio,Lisboa,Santa Maria Maior,38.709128925352914,-9.132607589605405,Private room,20,1,26,2024-10-17,1.71,122,266,19,Exempt
958510505703086556,EasyCamper Vanette Lisboa,57030040,Carlos,Lisboa,Marvila,38.74880125125874,-9.096383638679981,Entire home/apt,53,4,1,2024-06-09,0.16,3,270,1,Exempt
958513276900698306,Studio with kitchen,168084474,Philippe,Cadaval,Peral,39.2611723,-9.0757376,Entire home/apt,65,2,13,2024-10-11,0.82,2,259,11,147030/AL
958525015966039231,NaNa House (Full House),33808777,Tina,Mafra,Santo Isidoro,39.00224,-9.37834,Entire home/apt,325,5,1,2024-08-20,0.25,2,364,1,147271/AL
958671596506190943,JD Lisbon Apartment,113777920,Joaquim,Lisboa,Arroios,38.717021135669626,-9.139374765081786,Entire home/apt,,15,1,2023-10-16,0.07,1,0,0,Exempt
958696474823909458,Saldanha Studio by Sweetcottage,531964632,Maria,Lisboa,Avenidas Novas,38.73902,-9.14722,Entire home/apt,,28,4,2024-09-30,0.31,1,46,2,Exempt
958710478420365780,Paisagem Ideal,532038871,Qiuying,Lisboa,Parque das Naes,38.77402675775163,-9.097800403704838,Entire home/apt,130,1,84,2024-11-24,5.48,1,156,65,88062/AL
958873947108769418,Quarto central,532086570,Ana,Lisboa,Arroios,38.73518,-9.13549,Private room,52,4,0,,,6,267,0,Exempt
958876960252242950,Quinta encosta do Oeste,72148935,West Hill Lourinhã,Lourinh,Lourinh e Atalaia,39.239033341812224,-9.325808063149452,Entire home/apt,,2,0,,,3,0,0,131231/AL
958965844794493124,Quarto na Bica- Lisboa Centro,532108256,Kateryna,Lisboa,Misericrdia,38.708848166999275,-9.145698123182449,Private room,53,2,46,2024-10-13,2.85,1,43,24,Exempt
959286411971237375,Marzano - 2 bedrooms and terrace in Alvalade,419162816,Ukio,Lisboa,Alvalade,38.74614,-9.1431,Entire home/apt,155,31,0,,,219,63,0,Exempt
959406139651302340,Seaside Bliss & Tennis Charm,146674363,Leonor,Cascais,Alcabideche,38.73086,-9.36941,Entire home/apt,,5,0,,,1,0,0,90344/AL
959413340386376250,"New family room in the city centre, top location",185898036,Flavio,Lisboa,Santo Antnio,38.72629,-9.14447,Private room,27,1,31,2024-11-30,1.98,122,202,29,Exempt
959418899494512024,New family (2 rooms connected) super central,185898036,Flavio,Lisboa,Arroios,38.72632,-9.14271,Private room,27,1,36,2024-11-27,2.32,122,193,27,Exempt
959434340560030757,Suite Limão Siciliano Campo Peqe,367954083,Lemon Garden,Lisboa,Avenidas Novas,38.7402158310488,-9.144717422753017,Private room,,5,1,2024-08-09,0.23,5,312,1,Exempt
959486460080423114,Quarto  aconchegante,200146714,Aurora,Loures,Santo Antnio dos Cavaleiros e Frielas,38.80746,-9.15744,Private room,32,1,1,2023-09-30,0.07,1,269,0,Exempt
959567459837409059,Above the Trees Close to the Sea,433000512,Holidu,Cascais,Cascais e Estoril,38.7112159,-9.4080333,Entire home/apt,80,1,2,2024-09-26,0.36,18,365,2,145743/AL
959881409691689269,"Blueground | Benfica, fully furnished & equipped",447375630,Blueground,Lisboa,So Domingos de Benfica,38.7425952,-9.1784195,Entire home/apt,111,31,1,2023-09-23,0.07,348,0,0,Exempt
959893494977059717,"Blueground | Saldanha, fully furnished",447375630,Blueground,Lisboa,Arroios,38.7318608,-9.143593799999998,Entire home/apt,84,31,1,2024-01-10,0.09,348,106,1,Exempt
959919508863439658,Amazing duplex with garden Belem,230490076,Leonor,Lisboa,Ajuda,38.7026152,-9.1931868,Entire home/apt,140,5,22,2024-11-16,1.38,1,104,18,107529/AL
959925450233052953,Luxury new flat next to city centre,185898036,Flavio,Amadora,Falagueira-Venda Nova,38.76304,-9.23031,Entire home/apt,103,1,4,2024-09-24,0.26,122,216,1,Exempt
959931121445530960,Minturno - 2 bedrooms and balcony in Alvalade,419162816,Ukio,Lisboa,Areeiro,38.74472,-9.14228,Entire home/apt,126,31,0,,,219,257,0,Exempt
959947201901721611,Pescaia - 2 bedrooms and 2 balconies in Alvalade,419162816,Ukio,Lisboa,Alvalade,38.74600784800315,-9.144071425240451,Entire home/apt,124,31,0,,,219,296,0,Exempt
959973705156084941,"Arroios & Saldanha Apartment - 2bed, w/AC Heating",5691663,Alexandra Pedro And Team,Lisboa,Arroios,38.7338557,-9.1399726,Entire home/apt,70,2,45,2024-12-08,2.90,106,332,35,150024/AL
960007088599953340,Circeo - 2 bedrooms and balcony in Alvalade,419162816,Ukio,Lisboa,Areeiro,38.74442197005826,-9.143878039340363,Entire home/apt,122,31,0,,,219,296,0,Exempt
960009152587869839,Baixa-Chiado Cosy 5 bedrooms,532370263,Helena,Lisboa,Santa Maria Maior,38.71126136437076,-9.137480596295166,Entire home/apt,352,3,0,,,1,76,0,18427/AL
960015895642520850,Amazing Duplex with a View Belem,532370898,Margarida,Lisboa,Ajuda,38.702421534773265,-9.193049253967278,Entire home/apt,65,4,29,2024-12-01,2.11,1,165,28,107529/AL
960079917401957123,Alfama Modern Flats | 2-A by LovelyStay,532385150,Jardim Do Castelo,Lisboa,Santa Maria Maior,38.71168522999131,-9.129907123446078,Entire home/apt,77,2,38,2024-11-07,2.41,3,229,27,86187/AL
960080364437047923,Libest Amoreiras Eden - Central,56201244,Libest,Lisboa,Santo Antnio,38.72145,-9.15462,Entire home/apt,125,28,2,2024-07-04,0.31,46,269,2,Exempt
960084078001766209,Alfama Modern Flats | 3-A by LovelyStay,532385150,Jardim Do Castelo,Lisboa,Santa Maria Maior,38.7118387750744,-9.129610241033543,Entire home/apt,79,2,39,2024-12-01,2.43,3,252,26,88096/AL
960205429582031364,2D - Quarto com WC privado,532435579,Pluripatrimonio,Odivelas,Pvoa de Santo Adrio e Olival de Basto,38.78996880233096,-9.167609728537434,Private room,70,2,0,,,15,174,0,139827/AL
960249035589058198,"Retreat Villa (MiniGolf, Hot tub, Sauna) max 38 pp",80850650,Shannon,Oeiras,Barcarena,38.73160994,-9.284259,Entire home/apt,66,1,18,2024-11-24,1.78,3,260,18,149728/AL
960555157309055075,Large & Bright Room in center of Lisbon | Balcony,340193623,Luca,Lisboa,Arroios,38.721732306948034,-9.133060233119592,Private room,40,3,26,2024-11-29,1.74,23,90,25,104570/AL
960587152592808461,Monte Estoril Seabreeze by Portugal Portfolio,25391913,Portugal Portfolio,Cascais,Cascais e Estoril,38.70419,-9.40997,Entire home/apt,109,3,21,2024-10-26,1.38,48,277,16,149426/AL
960609214950957298,"Blueground | Campolide, furnished + kitchen",447375630,Blueground,Lisboa,So Domingos de Benfica,38.73896,-9.1621,Entire home/apt,70,31,2,2024-07-20,0.31,348,168,2,Exempt
960661270274560336,Green room at Avencas beach & Garden,1852351,Dilma,Cascais,Carcavelos e Parede,38.69014,-9.35963,Private room,56,3,2,2024-10-09,0.13,3,180,1,70743/AL
960667802945108308,The Pateo Beach Apartment - Santa Cruz,331391493,Alojoeste,Torres Vedras,Silveira,39.13389,-9.3834,Entire home/apt,84,3,9,2024-11-27,0.58,57,234,6,141472/AL
960679818496144222,Apartment Oceans Window,31572637,Ericeira,Mafra,Ericeira,38.9670446,-9.418974,Entire home/apt,55,3,27,2024-12-06,2.47,25,268,27,145016/AL
960712339824070824,Casa Kilima,448745824,Sarah-Jane,Lourinh,Lourinh e Atalaia,39.2395,-9.33306,Entire home/apt,425,4,1,2024-08-25,0.27,1,363,1,149593/AL
960727583340670492,Amazing Sintra Retreat W/ Pool by LovelyStay,532548580,Isabel,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80725,-9.42834,Entire home/apt,276,5,7,2024-11-24,0.44,1,251,5,146311/AL
960753581725911987,Calm & Elegant Belém Hideaway with AC,508522478,SmithAndAdams,Lisboa,Ajuda,38.70881,-9.19372,Entire home/apt,49,2,12,2024-12-12,0.79,77,338,11,122063/AL
965896495839732828,Calma House,433000512,Holidu,Mafra,Santo Isidoro,38.996421,-9.4133899,Entire home/apt,147,1,3,2024-08-25,0.55,18,364,3,147940/AL
965918095642411573,Giuseppe - 1 bedroom and parking in Alvalade,419162816,Ukio,Lisboa,Alvalade,38.74654,-9.14242,Entire home/apt,102,31,0,,,219,53,0,Exempt
966012443504769023,Modern flat in Lisbon,146627346,Frederico,Lisboa,Ajuda,38.70391320189933,-9.19989580000001,Entire home/apt,50,4,38,2024-10-19,2.50,2,219,30,79210/AL
966018383604919967,Romantic Gem in Santa Catarina,17163789,Gem,Lisboa,Misericrdia,38.710614,-9.1503134,Entire home/apt,119,30,1,2024-03-19,0.11,20,350,1,Exempt
966112068260395147,6. Comfort Double Bed Room,377399634,Shad,Lisboa,Arroios,38.7361098,-9.131931,Private room,30,1,3,2024-11-24,0.20,10,267,1,Exempt
966124871224218792,6 Bed Mixed Dormitory Room CV 1,377399634,Shad,Lisboa,Arroios,38.7361098,-9.131931,Shared room,13,1,3,2024-03-13,0.19,10,270,1,Exempt
966386328136994327,Chalet Marias - Cresmina Studio,515325472,Pedro,Cascais,Carcavelos e Parede,38.6924797,-9.356918,Entire home/apt,55,2,29,2024-11-24,1.86,4,281,21,137844/AL
966517279572393283,Ocean & Countryside Apartments - Apt 3,200336903,Maria João,Mafra,Encarnao,39.021578,-9.370149,Entire home/apt,78,3,9,2024-08-24,0.59,4,266,7,11232
966922523418427688,Quarto Privado na Amadora,534066867,Edviges,Amadora,Mina de gua,38.766324385293515,-9.23323530703783,Private room,45,1,6,2024-11-03,0.39,1,365,5,Exempt
967107569401602182,Casa Portuguesa,348718862,Katiane Miranda,Lisboa,Santa Maria Maior,38.717691511500284,-9.13616001247935,Entire home/apt,55,1,12,2024-11-11,0.76,2,84,9,Exempt
967189593527378811,T1 em zona rural - Trabalhar ou Relaxar,534116837,Mónica,Lourinh,Moita dos Ferreiros,39.24807,-9.2266,Entire home/apt,39,5,1,2023-10-26,0.07,1,15,0,73098/AL
